domain,country_code,country_name,isp,asn,exit_node_isp,geodb_asn,geodb_as_name,asn_match,ech_grease,go_error,curl_exit_code,curl_error_name,curl_error_message,dns_lookup_ms,tcp_connection_ms,tls_handshake_ms,server_time_ms,total_time_ms,http_status,http_connect_status
cloudflare-ech.com,AT,Austria,telekom austria,,,8447,A1 Telekom Austria AG,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 500",0,2,0,0,15524,0,500
cloudflare-ech.com,BO,"Bolivia, Plurinational State of",nuevatel pcs de bolivia s.a.,28024,nuevatel pcs de bolivia s.a.,28024,Nuevatel PCS de Bolivia S.A.,true,true,,0,,,0,2,3705,4084,4084,301,200
cloudflare-ech.com,BR,Brazil,algar telecom,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,91,0,525
cloudflare-ech.com,BR,Brazil,mobilelink provedor de servicos de internet ltda,274762,mobilelink provedor de servicos de internet ltda,274762,MOBILELINK PROVEDOR DE SERVICOS DE INTERNET LTDA,true,false,,0,,,0,2,467,844,844,301,200
cloudflare-ech.com,BR,Brazil,tim live,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,86,0,525
cloudflare-ech.com,BW,Botswana,mascom-wireless-botswana,37014,mascom-wireless-botswana,37014,Mascom Wireless Ltd,true,true,,0,,,0,2,1194,1824,1824,301,200
cloudflare-ech.com,BR,Brazil,tim brasil,26615,tim brasil,26615,TIM S/A,true,false,,0,,,0,2,1019,1353,1353,301,200
cloudflare-ech.com,BR,Brazil,gsm engenharia em tecnologia da informacao eireli,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,82,0,525
cloudflare-ech.com,BR,Brazil,gsm engenharia em tecnologia da informacao eireli,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,85,0,525
cloudflare-ech.com,BA,Bosnia and Herzegovina,bh telecom d.d. sarajevo,9146,bh telecom d.d. sarajevo,9146,BH Telecom d.d. Sarajevo,true,false,,0,,,0,2,1162,1766,1766,301,200
cloudflare-ech.com,BR,Brazil,vivo,27699,vivo,27699,TELEFÔNICA BRASIL S.A,true,false,,0,,,0,2,389,652,652,301,200
cloudflare-ech.com,BR,Brazil,unifique telecomunicacoes sa,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,82,0,525
cloudflare-ech.com,BR,Brazil,unifique telecomunicacoes sa,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,86,0,525
cloudflare-ech.com,BR,Brazil,vivo,27699,vivo,27699,TELEFÔNICA BRASIL S.A,true,true,,0,,,0,2,567,834,834,301,200
cloudflare-ech.com,BR,Brazil,tim live,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,79,0,525
cloudflare-ech.com,BW,Botswana,botswana telecommunications corporation,14988,botswana telecommunications corporation,14988,Botswana Telecommunications Corporation,true,false,,0,,,0,2,1043,1570,1570,301,200
cloudflare-ech.com,BR,Brazil,surf telecom s.a.,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,87,0,525
cloudflare-ech.com,BW,Botswana,mascom-wireless-botswana,37014,mascom-wireless-botswana,37014,Mascom Wireless Ltd,true,false,,0,,,0,1,852,1323,1323,301,200
cloudflare-ech.com,BA,Bosnia and Herzegovina,bh telecom d.d. sarajevo,9146,bh telecom d.d. sarajevo,9146,BH Telecom d.d. Sarajevo,true,true,,0,,,0,2,1630,2248,2248,301,200
cloudflare-ech.com,BR,Brazil,surf telecom s.a.,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,80,0,525
cloudflare-ech.com,BW,Botswana,botswana telecommunications corporation,14988,botswana telecommunications corporation,14988,Botswana Telecommunications Corporation,true,true,,0,,,0,2,1049,1568,1568,301,200
cloudflare-ech.com,BR,Brazil,mobilelink provedor de servicos de internet ltda,274762,mobilelink provedor de servicos de internet ltda,274762,MOBILELINK PROVEDOR DE SERVICOS DE INTERNET LTDA,true,true,,0,,,0,2,596,853,854,301,200
cloudflare-ech.com,BR,Brazil,brisanet,28126,brisanet,28126,BRISANET SERVICOS DE TELECOMUNICACOES S.A,true,false,,0,,,0,2,756,1034,1035,301,200
cloudflare-ech.com,BR,Brazil,tim brasil,26615,tim brasil,26615,TIM S/A,true,true,,0,,,0,2,958,1320,1320,301,200
