domain,country_code,country_name,isp,asn,exit_node_isp,geodb_asn,geodb_as_name,asn_match,ech_grease,go_error,curl_exit_code,curl_error_name,curl_error_message,dns_lookup_ms,tcp_connection_ms,tls_handshake_ms,server_time_ms,total_time_ms,http_status,http_connect_status
www.google.com,BZ,Belize,belize telemedia limited,10269,belize telemedia limited,10269,Belize Telemedia Limited,true,false,,0,,,0,2,533,911,912,200,200
www.google.com,BO,"Bolivia, Plurinational State of",nuevatel pcs de bolivia s.a.,28024,nuevatel pcs de bolivia s.a.,28024,Nuevatel PCS de Bolivia S.A.,true,false,,0,,,0,2,785,1694,1695,200,200
www.google.com,BR,Brazil,tim live,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,87,0,525
www.google.com,BA,Bosnia and Herzegovina,jp ht d.d. mostar,20875,jp ht d.d. mostar,20875,JP HT d.d. Mostar,true,true,,0,,,0,2,915,1424,1424,200,200
www.google.com,BO,"Bolivia, Plurinational State of",nuevatel pcs de bolivia s.a.,28024,nuevatel pcs de bolivia s.a.,28024,Nuevatel PCS de Bolivia S.A.,true,true,,0,,,0,2,845,1433,1434,200,200
www.google.com,BA,Bosnia and Herzegovina,mtel bosnia,25144,mtel bosnia,25144,"""Telekomunikacije Republike Srpske"" akcionarsko drustvo Banja Luka",true,true,,0,,,0,2,657,1095,1095,200,200
www.google.com,BJ,Benin,benin telecom,328228,benin telecom,328228,SOCIETE BENINOISE D'INFRASTRUCTURES NUMERIQUES,true,false,,0,,,0,2,1007,1868,1869,200,200
www.google.com,BJ,Benin,benin telecom,328228,benin telecom,328228,SOCIETE BENINOISE D'INFRASTRUCTURES NUMERIQUES,true,true,,0,,,0,2,2462,3329,3330,200,200
www.google.com,BW,Botswana,obo,36963,obo,36963,Orange Botswana (PTY) Ltd,true,false,,0,,,0,2,1152,1956,1957,200,200
www.google.com,BR,Brazil,tim live,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,90,0,525
www.google.com,BR,Brazil,brisanet,28126,brisanet,28126,BRISANET SERVICOS DE TELECOMUNICACOES S.A,true,false,,0,,,0,2,511,875,875,200,200
www.google.com,BW,Botswana,obo,36963,obo,36963,Orange Botswana (PTY) Ltd,true,true,,0,,,0,2,1075,1879,1879,200,200
www.google.com,BW,Botswana,mascom-wireless-botswana,37014,mascom-wireless-botswana,37014,Mascom Wireless Ltd,true,false,,0,,,0,2,1300,2343,2344,200,200
www.google.com,BR,Brazil,surf telecom s.a.,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,88,0,525
www.google.com,BR,Brazil,gsm engenharia em tecnologia da informacao eireli,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,88,0,525
www.google.com,BR,Brazil,surf telecom s.a.,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,203,0,0,289,0,525
www.google.com,BR,Brazil,brisanet,28126,brisanet,28126,BRISANET SERVICOS DE TELECOMUNICACOES S.A,true,true,,0,,,0,2,606,950,951,200,200
www.google.com,BR,Brazil,unifique telecomunicacoes sa,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,91,0,525
www.google.com,BR,Brazil,claro brazil,22085,claro brazil,22085,Claro S/A,true,true,,0,,,0,1,765,1127,1128,200,200
www.google.com,BR,Brazil,gsm engenharia em tecnologia da informacao eireli,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,202,0,0,286,0,525
www.google.com,BR,Brazil,unifique telecomunicacoes sa,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,87,0,525
www.google.com,BR,Brazil,claro brazil,22085,claro brazil,22085,Claro S/A,true,false,,0,,,0,2,940,1352,1352,200,200
www.google.com,BR,Brazil,tim brasil,26615,tim brasil,26615,TIM S/A,true,true,,0,,,0,2,800,1158,1159,200,200
www.google.com,BR,Brazil,algar telecom,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",41,42,0,0,127,0,525
www.google.com,AU,Australia,vocus,9443,vocus,9443,VOCUS PTY LTD,true,true,,0,,,0,1,4838,7696,7696,200,200
www.google.com,BR,Brazil,algar telecom,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,91,0,525
www.google.com,BW,Botswana,mascom-wireless-botswana,37014,mascom-wireless-botswana,37014,Mascom Wireless Ltd,true,true,,0,,,0,2,964,2914,2915,200,200
www.google.com,BG,Bulgaria,lycamobile,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",1,2,0,0,57,0,525
www.google.com,BG,Bulgaria,lycamobile,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,57,0,525
www.google.com,BG,Bulgaria,horizon scope mobile telecom wll,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,54,0,525
www.google.com,BG,Bulgaria,horizon scope mobile telecom wll,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,52,0,525
