domain,country_code,country_name,isp,asn,exit_node_isp,geodb_asn,geodb_as_name,asn_match,ech_grease,go_error,curl_exit_code,curl_error_name,curl_error_message,dns_lookup_ms,tcp_connection_ms,tls_handshake_ms,server_time_ms,total_time_ms,http_status,http_connect_status
www.cloudflare.com,BS,Bahamas,bealiv ltd,15146,bealiv ltd,15146,Cable Bahamas,true,true,,0,,,0,2,431,828,829,200,200
www.cloudflare.com,BS,Bahamas,bahamas telecommunications corporation,8014,bahamas telecommunications corporation,8014,Bahamas Telecommunications Corporation,true,false,,0,,,1,204,795,1335,1335,200,200
www.cloudflare.com,BD,Bangladesh,banglalink,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,53,0,525
www.cloudflare.com,BD,Bangladesh,telenor,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,1,0,0,72,0,525
www.cloudflare.com,BD,Bangladesh,banglalink digital communications ltd.,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,1,0,0,55,0,525
www.cloudflare.com,BD,Bangladesh,telenor,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,54,0,525
www.cloudflare.com,BD,Bangladesh,teletalk bangladesh,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,55,0,525
www.cloudflare.com,BD,Bangladesh,banglalink digital communications ltd.,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,55,0,525
www.cloudflare.com,BD,Bangladesh,teletalk bangladesh,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,53,0,525
www.cloudflare.com,AU,Australia,optus,4804,optus,4804,SingTel Optus Pty Ltd,true,true,,0,,,0,2,1244,2578,2690,200,200
www.cloudflare.com,BH,Bahrain,batelco,5416,batelco,5416,BEYON B.S.C.,true,false,,0,,,0,2,520,1088,1185,200,200
www.cloudflare.com,BH,Bahrain,batelco,5416,batelco,5416,BEYON B.S.C.,true,true,,0,,,0,2,507,1057,1058,200,200
www.cloudflare.com,BB,Barbados,flow,14813,flow,14813,Columbus Telecommunications (Barbados) Limited,true,true,,0,,,0,2,411,860,860,200,200
www.cloudflare.com,BB,Barbados,flow,14813,flow,14813,Columbus Telecommunications (Barbados) Limited,true,false,,0,,,0,2,303,748,748,200,200
www.cloudflare.com,BY,Belarus,best cjsc,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,49,0,525
www.cloudflare.com,BH,Bahrain,stc bahrain,51375,stc bahrain,51375,STC BAHRAIN B.S.C CLOSED,true,false,,0,,,0,2,764,1793,1793,200,200
www.cloudflare.com,BY,Belarus,best cjsc,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,55,0,525
www.cloudflare.com,BB,Barbados,digicel barbados,35900,digicel barbados,35900,Digicel Barbados Ltd,true,false,,0,,,0,2,621,1182,1182,200,200
www.cloudflare.com,BH,Bahrain,stc bahrain,51375,stc bahrain,51375,STC BAHRAIN B.S.C CLOSED,true,true,,0,,,0,202,909,1712,1713,200,200
www.cloudflare.com,BB,Barbados,digicel barbados,35900,digicel barbados,35900,Digicel Barbados Ltd,true,true,,0,,,0,2,507,1023,1024,200,200
www.cloudflare.com,BD,Bangladesh,robi,24432,robi,24432,Axiata (Bangladesh) Limited,true,false,,0,,,0,2,983,1886,1896,200,200
www.cloudflare.com,BD,Bangladesh,grameenphone,24389,grameenphone,24389,grameenphone limited,true,false,,0,,,0,2,1115,2179,2180,200,200
www.cloudflare.com,AR,Argentina,telefonica de argentina,22927,telefonica de argentina,22927,Telefonica de Argentina,true,false,,0,,,0,2,5536,8524,8524,200,200
www.cloudflare.com,BE,Belgium,orange belgium,47377,orange belgium,47377,Orange Belgium SA,true,false,,0,,,49,51,371,800,800,200,200
www.cloudflare.com,BE,Belgium,lycamobile,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,61,0,525
www.cloudflare.com,BY,Belarus,mts belarus,25106,mts belarus,25106,Mobile TeleSystems JLLC,true,false,,0,,,0,2,607,1234,1234,200,200
www.cloudflare.com,BE,Belgium,belgacom international carrier services,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,58,0,525
www.cloudflare.com,BE,Belgium,lycamobile,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,1,0,0,61,0,525
www.cloudflare.com,BE,Belgium,belgacom international carrier services,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,54,0,525
www.cloudflare.com,BD,Bangladesh,robi,24432,robi,24432,Axiata (Bangladesh) Limited,true,true,,0,,,0,2,1043,1935,2008,200,200
www.cloudflare.com,BE,Belgium,proximus,5432,proximus,5432,Proximus NV,true,true,,0,,,0,2,264,541,542,200,200
www.cloudflare.com,BE,Belgium,proximus,5432,proximus,5432,Proximus NV,true,false,,0,,,0,2,258,534,534,200,200
www.cloudflare.com,BD,Bangladesh,grameenphone,24389,grameenphone,24389,grameenphone limited,true,true,,0,,,0,2,891,2001,2002,200,200
www.cloudflare.com,BY,Belarus,a1 belarus,42772,a1 belarus,42772,Unitary enterprise A1,true,false,,0,,,0,2,863,1552,1552,200,200
www.cloudflare.com,BY,Belarus,mts belarus,25106,mts belarus,25106,Mobile TeleSystems JLLC,true,true,,0,,,0,2,815,1422,1423,200,200
www.cloudflare.com,AR,Argentina,telefonica de argentina,22927,telefonica de argentina,22927,Telefonica de Argentina,true,true,,0,,,0,1,6135,8753,8823,200,200
www.cloudflare.com,BT,Bhutan,druknet isp,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,52,0,525
www.cloudflare.com,BT,Bhutan,druknet isp,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,55,0,525
www.cloudflare.com,BE,Belgium,telenet,6848,telenet,6848,Telenet BV,true,false,,0,,,0,2,606,1221,1222,200,200
www.cloudflare.com,BO,"Bolivia, Plurinational State of",universidad mayor de san simon,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",1,2,0,0,55,0,525
